Edizione_Olimpiadi,ID_Edizione,Anno,Nazione,Codice_NOC,Medaglie_Oro,Medaglie_Argento,Medaglie_Bronzo,Totale_Medaglie,Paese_Ospitante,Citta_Ospitante,Precipitazioni_Medie_mm,Superficie_Totale_km2,Investimenti_Diretti_Esteri_perc_PIL,Densita_Popolazione,Inflazione_Prezzi_Consumo,Spesa_Militare_Valuta_Locale,Spesa_Militare_perc_PIL,Spesa_Pubblica_Consumi_USD,Spesa_Nazionale_Lorda_Valuta_Locale,Interscambio_Commerciale_perc_PIL,Valore_Aggiunto_Industria_perc_PIL,Valore_Aggiunto_Servizi_Valuta_Locale,Valore_Aggiunto_Servizi_perc_PIL,Inflazione_Deflatore_PIL,PIL_Assoluto_USD,PIL_Valuta_Locale,Crescita_PIL_perc_annua,PIL_Pro_Capite_USD,RNL_Valuta_Locale,RNL_Pro_Capite_USD,Iscrizioni_Scuola_Primaria_perc,Tasso_Mortalita_Neonatale,Tasso_Mortalita_Infantile,Aspettativa_di_Vita,Popolazione_Eta_Lavorativa_perc,Crescita_Demografica_perc,Popolazione_Totale,Popolazione_Urbana,Tasso_Urbanizzazione_perc
1968 Summer Olympics,17.0,1968.0,Croatia,HRV,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,56540.0,,,,,,,,,,,,,,,,,,,,,,68.42098170731708,66.282064965454,0.6597958619252989,4295795.75,1535119.0,35.726225585288425
1968 Summer Olympics,17.0,1968.0,Haiti,HTI,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1440.0,27750.0,,154.71427793904223,4.1981533291270505,,,,,,,,,6.429352362089541,354151450.0,1770757250.0,-0.5447581273840345,83.01297718863633,,,,86.35,181.35,45.49975,55.5609870987958,1.833416736123045,4263925.5,740681.0,17.361436367034877
1968 Summer Olympics,17.0,1968.0,Indonesia,IDN,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2702.0,1910930.0,,56.65224446198602,414.502982877456,,,417828248.696695,8068075000000.0,24.2062596062212,,,,102.39202734726658,5667756627.92093,8001800000000.0,2.195759311778533,53.2051866988581,7924925000000.0,,,52.7,130.6,47.97925,55.51530221881298,2.5877265331674177,102629506.5,16186010.5,15.765077133632175
1968 Summer Olympics,17.0,1968.0,Ireland,IRL,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1118.0,70280.0,,41.86057482943825,4.485756728914235,17425000.0,1.2629008063774174,,,,,,,5.449737300150949,3132827064.62883,1426093944.0319848,3.099552078892648,1086.0362553340065,1529775325.5090425,1137.5,,16.674999999999997,24.075,70.66181097560975,57.73685534376168,0.4326705272447712,2883775.0,1411300.0,48.93545284583422
1968 Summer Olympics,17.0,1968.0,Iraq,IRQ,0.0,0.0,0.0,0.0,MEX,Ciudad de México,216.0,438320.0,,19.088917278277,1.1821128548522006,78614375.0,8.444350301931411,,,,,,,3.894296216371895,2388505613.997755,853038060.5,5.424113893228148,285.76249880752755,1080764886.0,360.0,,,104.325,56.84375,53.795999688506896,3.3825287097973726,8348919.75,4338344.75,51.91156228476475
1968 Summer Olympics,17.0,1968.0,Iceland,ISL,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1940.0,103000.0,,1.9341396508728173,10.142246374386344,,,,,,,,,10.447736468184791,579907531.4376717,251263688.87101224,6.167163181224257,2984.20270538197,250198411.3289317,2770.0,,10.675,15.175,73.62353658536587,57.171121580261925,1.7043361258997975,193897.5,161570.25,83.31895637512207
1968 Summer Olympics,17.0,1968.0,Israel,ISR,0.0,0.0,0.0,0.0,MEX,Ciudad de México,435.0,22070.0,,120.28650646950076,5.629386098009243,119275.0,10.607742144927622,,,,,,,2.7944643046576103,4454779040.490875,1336433.7121472624,4.962628340998545,1709.7514610558824,1322565.76527853,1677.5,,,30.1,71.8976829268293,59.7454265198512,3.577521091016835,2603000.0,2122069.0,81.49465831829295
1968 Summer Olympics,17.0,1968.0,Jordan,JOR,0.0,0.0,0.0,0.0,MEX,Ciudad de México,111.0,88780.0,,12.989072416137802,,27287500.0,17.809700980565975,,,,17.122501009860198,138400000.0,61.48428591294677,,629813081.4081007,224933333.3333333,,533.6131963392677,228766666.66666663,,,35.125,86.05,57.62625,47.5819741087963,6.38379995653822,1146155.75,541514.75,47.17818725179843
1968 Summer Olympics,17.0,1968.0,Kazakhstan,KAZ,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,2724902.0,,,,,,,,,,,,,,,,,,,,,,59.14125,57.37342886884147,2.7506264463474897,11139227.25,5368086.0,48.17164897884348
1968 Summer Olympics,17.0,1968.0,Kyrgyzstan,KGZ,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,199950.0,,,,,,,,,,,,,,,,,,,,,,56.6805975609756,53.72543538790427,3.137972292785477,2615100.0,953503.25,36.4494384082096
1968 Summer Olympics,17.0,1968.0,Cambodia,KHM,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1904.0,181040.0,,34.77317442782687,,,,152857138.5714285,31499999800.0,,,,,,,,,,,,,,,44.6705,53.11576585675145,2.0986976185797426,6138160.75,637788.25,10.38895255380505
1968 Summer Olympics,17.0,1968.0,Kiribati,KIR,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,810.0,,66.34197530864199,,,,,,,,,,,,,,,,,,,123.225,51.3935,51.616796344937576,1.9885320445129249,53737.0,11423.75,21.2323099876497
1968 Summer Olympics,17.0,1968.0,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1427.0,350.0,,144.26285714285723,,,,,,,,,,,14555495.46970515,25150000.0,,289.16453415463,,,,,,59.79025,47.58564862221048,-2.3712958838782576,50492.0,15794.5,31.307882142324026
1968 Summer Olympics,17.0,1968.0,Kuwait,KWT,0.0,0.0,0.0,0.0,MEX,Ciudad de México,121.0,17820.0,,30.7936026936027,,,,328533201.9200527,505666666.6666667,89.59775698658854,,,,,2250416440.258955,803750000.0,,4116.557669419213,637250000.0,,,,79.67500000000001,64.66336585365852,57.61264916832975,9.606847239058297,548742.0,434567.5,79.1561761807115
1968 Summer Olympics,17.0,1968.0,Lao People's Democratic Republic,LAO,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1834.0,236800.0,,10.417921360485275,,8530750000.0,,,,,,,,,,,,,,,,,,42.32425,54.906226630027696,2.277937382494235,2404456.25,200989.5,8.355247742655092
1968 Summer Olympics,17.0,1968.0,Lebanon,LBN,0.0,0.0,0.0,0.0,MEX,Ciudad de México,661.0,10450.0,,207.0959188660805,,150000000.0,4.1378368297212695,,,,,,,,,,,,,,,,56.37500000000001,65.40025,50.58364374715153,2.8329574739199725,2118591.25,1093351.25,51.54133652526005
1968 Summer Olympics,17.0,1968.0,Liberia,LBR,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2391.0,111370.0,,13.581600394518276,,2850000.0,1.1637577928944367,,,,,,,0.7356666022553258,238418425.0,238418425.0,6.0985486078266495,182.05583971441223,252429325.0,195.0,,100.5,195.675,38.84025,55.04026532396588,2.535594617931637,1308179.75,294734.25,22.505864582764424
1968 Summer Olympics,17.0,1968.0,Libya,LBY,0.0,0.0,0.0,0.0,MEX,Ciudad de México,56.0,1759540.0,,1.037908771610761,10.321340836772537,16842500.0,2.49419072354933,,,,,,,5.697191224332965,2046450137.619945,730875341.5,25.730705869915425,1113.1628377495065,613930627.25,905.0,,,136.54999999999998,50.084500000000006,48.54958813627208,2.897665882960087,1826242.0,505073.75,27.57702549664365
1968 Summer Olympics,17.0,1968.0,Saint Lucia,LCA,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2301.0,620.0,,160.641393442623,2.8430937418813,,,,,,,,,,,,,,,,,,70.15,62.23925,45.69207853385072,1.0218165945941855,97991.25,20726.25,21.1486869749115
1968 Summer Olympics,17.0,1968.0,Liechtenstein,LIE,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,160.0,,121.4609375,,,,,,,,,,,,,,,,,,,,71.48321951219515,64.04224190842167,2.722977275476328,19433.75,3769.25,19.404741387354026
1968 Summer Olympics,17.0,1968.0,Sri Lanka,LKA,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1712.0,65610.0,,176.2542576941475,1.3630170385903164,71112500.0,0.8555971448178925,230749688.90272173,8579757932.25,48.67959801123453,20.563984556260024,4146846973.25,49.86422919623752,0.70039708760269,1654750708.9255424,8312750000.0,4.476550307801998,149.35241224945426,8284644925.0,145.0,,36.05,52.25,62.97024999999999,55.72285406487408,2.4325188995291773,11052904.5,2227227.0,20.13373449836505
1968 Summer Olympics,17.0,1968.0,Lesotho,LSO,0.0,0.0,0.0,0.0,MEX,Ciudad de México,788.0,30360.0,,28.6510128458498,,,,8574996.570001373,56007500.0,67.4975244195832,6.8533706601805005,9025175.0,22.10270372694263,0.8513271107763849,55695477.72180892,39782500.0,5.2279409638811245,64.00268825152072,52115000.0,85.0,,64.4,145.14999999999998,50.380750000000006,50.953241367323656,3.1626338366365774,869844.75,59712.0,6.844299389704708
1968 Summer Olympics,17.0,1968.0,Lithuania,LTU,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,65300.0,,,,,,,,,,,,,,,,,,,,,24.675,71.4895731707317,63.638636577187874,1.2238808736745526,2989775.0,1344513.75,44.954411506652825
1968 Summer Olympics,17.0,1968.0,Luxembourg,LUX,0.0,0.0,0.0,0.0,MEX,Ciudad de México,934.0,,,,2.9819744004237503,10344490.013368402,1.1685334994302468,,,,,,,3.2489312454292283,950031075.3620768,1177532756.71223,2.113382534616911,2860.6969529814373,867118661.9472957,2090.0,,15.633333333333333,24.05,69.12045731707317,66.12375921695269,0.8265874048261459,332035.0,238732.75,71.89513815765002
1968 Summer Olympics,17.0,1968.0,Latvia,LVA,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,64594.0,,,,,,,,,,,,,,,,,,,,,19.45,70.71396341463415,66.79272457190781,1.00077877223662,2272744.75,1369228.75,60.239763972799
1968 Summer Olympics,17.0,1968.0,Macao,MAC,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,20.0,,12683.1375,,,,,,,,,,,,,,,,,,,,66.5336585365854,44.94982420274705,8.938976543372556,253662.75,243516.25,95.9886531628189
1968 Summer Olympics,17.0,1968.0,Morocco,MAR,0.0,0.0,0.0,0.0,MEX,Ciudad de México,346.0,446550.0,,30.07981415512837,1.4356265839087288,343425000.0,2.640104288557078,366071269.7782233,14805398450.0,37.52321686171318,28.378505417268936,,,-3.74504063248415,2917355750.134868,14763249600.0,10.0288413593661,216.5898704528808,14681750875.0,,,62.400000000000006,138.75,46.2155,50.3015496994345,2.6217966314552923,13425824.25,4293934.25,31.964853286743143
1968 Summer Olympics,17.0,1968.0,Monaco,MCO,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,2.027,,11345.33793783915,,,,,,,,,,,,,,,,,,,,72.915,64.7161447307902,0.9263363772347186,22997.0,22997.0,100.0
1968 Summer Olympics,17.0,1968.0,Madagascar,MDG,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1513.0,587040.0,,10.145365753000672,2.742874907183582,538400000.0,1.535476291969015,137250565.11365074,45591074175.0,36.4883603481212,,25224059000.0,55.0376129785483,3.1221891661284387,873186793.3547494,43109755900.0,2.7758457501731044,147.8327900549705,42444535850.0,147.5,,,,45.73025,49.94350702773082,2.623388365397748,5899936.0,742880.5,12.58074352346795
1968 Summer Olympics,17.0,1968.0,Maldives,MDV,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1972.0,300.0,,354.83250000000004,,,,,,,,,,,,,,,,,,,222.6,41.10575,54.74686842879412,3.399296417755915,106449.75,12143.5,11.409645000683124
1968 Summer Olympics,17.0,1968.0,Marshall Islands,MHL,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,180.0,,,,,,,,,,,,,,,,,,,,,70.0,57.023,47.081407861729126,3.370660175021385,17709.0,7622.0,42.96863524413655
1968 Summer Olympics,17.0,1968.0,North Macedonia,MKD,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,25710.0,,,,,,,,,,,,,,,,,,,,,,62.81474390243903,59.08113414479457,1.526817755994005,1546051.75,643528.0,41.59551686175148
1968 Summer Olympics,17.0,1968.0,Mali,MLI,0.0,0.0,0.0,0.0,MEX,Ciudad de México,282.0,1240190.0,,4.80226890894041,,1199000000.0,2.5501424413631,32764957.180773,75869410300.0,35.2653522112636,8.81633849547724,12763597800.0,18.8331710027802,,275494477.586098,67771899900.0,,45.9854448702914,67612799000.0,,,101.05,203.5,31.68725,56.43157943371649,1.4797043294461252,5859680.5,530358.75,9.043909733502122
1968 Summer Olympics,17.0,1968.0,Malta,MLT,0.0,0.0,0.0,0.0,MEX,Ciudad de México,560.0,320.0,,989.6875,1.249863587277692,,,,,,,,,,,,,,,,,,30.125,69.49967682926831,60.613170959426455,-0.8674580997004913,316700.0,283325.0,89.46062136746411
1968 Summer Olympics,17.0,1968.0,Myanmar,MMR,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2091.0,676590.0,,37.587473987820175,10.889104758527758,491250000.0,6.011336100035537,,,,,,,4.380391151617783,372983884.3792658,7526499600.0,-1.4946017290700453,15.199191516858152,7531490437.5,15.0,,,,47.77475,55.297248065790754,2.2568052366199325,24564917.75,5312450.5,21.613709051122925
1968 Summer Olympics,17.0,1968.0,Montenegro,MNE,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,13810.0,,,,,,,,,,,,,,,,,,,,,,68.15368902439027,58.11871285410025,0.4529633034278466,524323.75,156130.5,29.776852028675247
1968 Summer Olympics,17.0,1968.0,Mongolia,MNG,0.0,0.0,0.0,0.0,MEX,Ciudad de México,241.0,1564120.0,,0.741897057919208,,,,,,,,,,,,,,,,,,,,49.00620731707318,51.165398152446045,2.772108716485945,1148040.25,488712.0,42.55274157056835
1968 Summer Olympics,17.0,1968.0,Mozambique,MOZ,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1032.0,799380.0,,9.521167247386757,,,,,,,,,,,,,,,,,,,147.675,41.809000000000005,54.69267988841932,2.073137910430942,7487255.5,393465.25,5.245014177053102
1968 Summer Olympics,17.0,1968.0,Mauritania,MRT,0.0,0.0,0.0,0.0,MEX,Ciudad de México,92.0,1030700.0,,0.9320832929077328,,,,93006466.38812996,576065476.5,49.05437523656948,36.66580516135387,426539516.75,33.78182212298982,2.2483022671678228,257246283.5662453,1270022586.75,11.906827929412612,267.34862642483324,1270022586.75,270.0,,56.575,118.775,47.74225,54.77132164491078,2.913269014696007,960698.25,103042.75,10.693225295546831
1968 Summer Olympics,17.0,1968.0,Mauritius,MUS,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2041.0,2040.0,,374.6442118226603,2.01614197864179,1506250.0,0.1638689643788527,,,,,,,-0.2985725713364999,228728026.00750875,1093122461.5,-0.71914707000588,300.7200860695397,1089622429.5,305.0,,,62.875,61.86286585365856,52.44705051925308,2.1658783107195125,760527.75,324463.25,42.65244281538195
1968 Summer Olympics,17.0,1968.0,Malawi,MWI,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1181.0,118480.0,,44.002969876962254,,1376666.6666666667,0.6882425662777849,,,,,,,,,,9.202045738525458,,,,,,165.25,35.79825,53.74516297705438,2.455223857380872,4148600.0,192558.75,4.63756450735684
1968 Summer Olympics,17.0,1968.0,Malaysia,MYS,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2875.0,330800.0,,27.90792953888297,1.2588285905867078,379000000.0,4.099971553883972,519155761.42845,8864250000.0,83.07827937419998,29.50212254629665,,,0.0196260031797075,2990801053.17488,9155500000.0,6.179420975547942,325.8414279564112,8931750000.0,322.5,,17.450000000000003,49.25,61.32875,50.971113576838256,2.5006362047055752,9169150.25,2566554.0,27.981391192548923
1968 Summer Olympics,17.0,1968.0,Namibia,NAM,0.0,0.0,0.0,0.0,MEX,Ciudad de México,285.0,824290.0,,0.8134399786223567,,,,,,,,,,,,,,,,,,,59.6,52.145,52.54105656663635,2.5086771969157624,669697.0,163644.25,24.431064588776223
1968 Summer Olympics,17.0,1968.0,New Caledonia,NCL,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,18580.0,,5.1718818380744,,,,,,,,,,5.515274532526555,167945932.18589267,15075666602.666666,0.7761068706648551,1751.00343696707,14991749632.0,1790.0,,,,56.47800000000001,57.514414081735374,2.8258643033040625,94542.0,42660.25,45.0584682840801
1968 Summer Olympics,17.0,1968.0,Niger,NER,0.0,0.0,0.0,0.0,MEX,Ciudad de México,151.0,1267000.0,,3.2435941817320577,4.094966328103292,,,47475415.74947905,168620276475.0,24.5521358741034,3.80638117755506,42632847475.0,26.2913642453976,1.774156548210689,656020714.5212235,161024962575.0,1.697793295322925,159.58435775586224,160274678600.0,157.5,,,,36.3605,49.92041176197925,2.838191492906728,4108660.75,286120.25,6.951705557359027
1968 Summer Olympics,17.0,1968.0,Nigeria,NGA,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1150.0,923770.0,,55.60681593596628,2.73106530061569,74275000.0,2.3861269723672023,,,,,,,3.3696050082287567,5749406085.237565,4106720275.0,-2.5396692230473525,113.61712583333292,,,,70.4,165.575,38.01325,55.0239473445684,2.1553355853483827,50645019.75,8807232.0,17.373957234792325
1968 Summer Olympics,17.0,1968.0,Nicaragua,NIC,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2280.0,130370.0,,17.50507728103705,,,,45901385.57529345,,60.95583749864338,,,,2.5721290975342304,543922489.9415252,0.820171236975,7.873571269939857,256.71956966894123,0.7832507202250001,220.0,,,128.95,51.040000000000006,49.479441792674194,3.076842774682,2106561.0,909670.25,43.144975675832605
1968 Summer Olympics,17.0,1968.0,Nepal,NPL,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1500.0,147180.0,,78.9881625874126,6.684169543994504,,,,,16.639051898230534,9.901898970999907,2264250100.0,41.00024612363928,5.907765527491881,745037956.7225535,5987250075.0,2.949601294874965,65.71640209444593,5987250075.0,57.5,,93.17499999999998,200.55,40.9665,56.48692503822295,2.06281727945638,11295307.25,422164.5,3.7367432064913775
1968 Summer Olympics,17.0,1968.0,Nauru,NRU,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,20.0,,294.0625,,,,,,,,,,,,,,,,,,,,58.35675,58.6204394397127,4.00909777661135,5881.25,5881.25,100.0
1968 Summer Olympics,17.0,1968.0,Oman,OMN,0.0,0.0,0.0,0.0,MEX,Ciudad de México,125.0,309500.0,,1.914325525040388,,,,4694796.78434037,34400000.0,56.1855670103093,31.407595546122423,16800000.0,65.39612813789137,0.8099882625943327,75016076.46813884,26925000.0,17.986596297805853,126.0135793226455,26025000.0,125.0,,,197.5,41.39275,53.11462128259975,2.236777038864358,592483.75,144208.75,24.288630974807223
1968 Summer Olympics,17.0,1968.0,Panama,PAN,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2928.0,75420.0,,17.8770379338176,1.1111084809544938,,,97760250.0,894825525.0,113.231928817761,,,,1.8276618569398675,897958050.0,897958050.0,7.431624923045898,674.0424737210355,804073325.0,610.0,,38.225,58.0,62.4885,51.9191599263042,2.98941749826806,1328979.0,597177.5,44.906691070665104
1968 Summer Olympics,17.0,1968.0,Peru,PER,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1738.0,1285220.0,,9.324057421875,11.201613141483367,4.515,3.496443508642712,544719745.4444137,159.64776828775,35.57535806260508,26.832133815905426,70.31088991175,46.460129593068125,11.316892430244827,5455015440.137672,151.6125797425,6.065271488384182,455.5917398086445,145.445303555,410.0,,51.1,130.975,54.1165,51.68165743517317,2.862279194712795,11934793.5,6236455.25,52.210094063271626
1968 Summer Olympics,17.0,1968.0,Philippines,PHL,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2348.0,300000.0,,111.0665509957755,5.600283703736469,415625000.0,1.661452190794685,,,,34.62900577933537,11006018847.25,41.1942670393582,3.9897861573337625,6846249447.391066,26730213566.75,4.6028574720718325,206.22292782791948,26633704241.75,202.5,,25.525,56.12500000000001,60.49175,48.717525968089575,3.025761401709897,33126709.5,10292167.75,31.06312748037395
1968 Summer Olympics,17.0,1968.0,Palau,PLW,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,460.0,,,,,,,,,,,,,,,,,,,,,78.23333333333333,56.12125,45.2795910130206,2.263137585034108,10658.0,5659.5,53.0627742553828
1968 Summer Olympics,17.0,1968.0,Papua New Guinea,PNG,0.0,0.0,0.0,0.0,MEX,Ciudad de México,3142.0,462840.0,,4.994618093892153,,,,127904020.4646435,399600025.0,55.63104987953943,18.4473570504971,,,5.012429823203313,370552087.288334,330850025.0,7.180755197982102,163.37062040310553,328574975.0,160.0,,,124.075,49.258750000000006,54.1852955778443,2.1911764717131925,2261862.75,129847.0,5.725821194684998
1968 Summer Olympics,17.0,1968.0,Puerto Rico,PRI,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2054.0,8870.0,,293.6509301014655,,,,421000000.0,3579500000.0,,31.619806202418324,1911700000.0,62.842950047077046,3.1967363501456054,3038800000.0,3038800000.0,7.4970344839670044,1165.0882682371675,2894550000.0,1105.0,,,,69.61325000000001,54.95809995526915,1.3706190270582566,2604683.75,1321320.5,50.70753004061958
1968 Summer Olympics,17.0,1968.0,Portugal,PRT,0.0,0.0,0.0,0.0,MEX,Ciudad de México,854.0,92120.0,,97.92204918032787,4.358892371449023,28346768.100905903,4.060449082494618,,,,,,,3.770112615696462,5175907241.374638,740878948.409175,6.350531968862563,578.1507244702608,747084141.1201727,580.0,,25.825000000000003,65.55,65.6913963414634,62.26472185199305,-0.4351857666025862,8959867.5,2954970.5,32.98355213316198
1968 Summer Olympics,17.0,1968.0,Paraguay,PRY,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1130.0,406750.0,,5.41522401208155,2.36690574633154,1575637515.7232726,2.746314374101348,33180555.55555557,58363250000.0,28.6340449645402,18.6739274430167,22585630000.0,39.56318100973155,1.0617648256692926,452625000.0,57030750000.0,5.380580663824338,210.14536335954728,56291820866.25,210.0,,31.2,62.125,61.70775,50.06981697729029,2.4489195061379974,2151468.5,779976.0,36.24909443067715
1968 Summer Olympics,17.0,1968.0,French Polynesia,PYF,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,4000.0,,26.70177595628415,,,,,,,,,,9.52653280956104,204392803.193524,18347319978.666668,2.4187058092781104,2053.5172942265167,16517905920.0,2040.0,,,,61.216,51.92891393526576,3.38636529946454,97728.5,46971.0,48.01227485909277
1968 Summer Olympics,17.0,1968.0,Qatar,QAT,0.0,0.0,0.0,0.0,MEX,Ciudad de México,74.0,11610.0,,5.912209302325582,,,,,,,,,,,,,,,,,,,,61.79900000000001,61.39943057482368,12.006500070599277,68640.75,50042.5,72.74034042553191
1968 Summer Olympics,17.0,1968.0,Rwanda,RWA,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1212.0,26340.0,,140.95305026347776,1.45292730022852,,,17537499.75,10730999975.0,27.712556300284703,7.79022290082757,2419999600.0,20.373207025122262,24.203652132857687,140721423.71428573,10197999875.0,2.1173662262848425,40.44293803711467,10197999875.0,37.5,,60.35,113.45,48.10125,46.60637519846785,2.693236649004995,3477311.75,101298.0,2.9111590991981053
1968 Summer Olympics,17.0,1968.0,Saudi Arabia,SAU,0.0,0.0,0.0,0.0,MEX,Ciudad de México,59.0,2149690.0,,1.38948732142774,1.7096823241169363,1055250000.0,9.123114424544449,,,,,,,0.6724404286291366,2799335512.5555577,12597009806.5,9.501019275854482,934.2367713238972,10709167875.0,815.0,,,,48.83725,51.98397535626568,3.7327322537132,2986967.0,1198178.25,40.02420177069148
1968 Summer Olympics,17.0,1968.0,Sudan,SDN,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,2505810.0,,,3.5577070325113422,17482.5,3.609328685466757,255456634.851972,495100.0,30.4181682108805,13.7604958912374,,,3.668859081667282,1481763358.64952,515950.0,0.876389692107925,111.820764541626,514975.0,110.0,,,91.25,51.1645,50.21491964839095,3.375399962834817,10034328.5,1521146.75,15.13451279621075
1968 Summer Olympics,17.0,1968.0,Senegal,SEN,0.0,0.0,0.0,0.0,MEX,Ciudad de México,686.0,196710.0,,20.30656521061655,,,,65903210.72631878,279421760970.0,27.88036935221788,15.99411745818885,,,1.0493481659992594,1223094456.364655,300208054857.5,1.7182711757732374,312.9808495417737,,,,58.025,124.025,39.839,52.9534470079131,2.904874898367995,3909623.0,1043091.0,26.639449683116325
1968 Summer Olympics,17.0,1968.0,Singapore,SGP,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2497.0,680.0,,2850.9328358208977,1.8133256549326384,,,108624992.6499894,3530250000.0,250.5711889949688,22.1484050868452,2229875000.0,69.38310104999913,1.0275456659788131,1050814707.8615702,3216775000.0,6.8549500904311325,548.7240066710177,3313450000.0,575.0,,,26.700000000000003,67.35887195121953,54.35383030429385,2.421974158524805,1910125.0,1910125.0,100.0
1968 Summer Olympics,17.0,1968.0,Solomon Islands,SLB,0.0,0.0,0.0,0.0,MEX,Ciudad de México,3028.0,28900.0,,5.666389782065026,,,,,,,,,,,25203524.0325638,22600000.0,,153.450784088184,,,,,93.675,51.826,50.887167638388696,2.336692051896857,158602.25,7518.5,4.726227641105653
1968 Summer Olympics,17.0,1968.0,Sierra Leone,SLE,0.0,0.0,0.0,0.0,MEX,Ciudad de México,2526.0,72300.0,,34.531996397894176,,1843.25,0.7482491805333578,28214394.748802725,,59.1325106744222,26.1149190277185,91858.5,36.49212807305375,0.5198942855715385,363875617.62444526,251292.75,3.900419032469045,146.09833474267623,252153.5,157.5,,,159.025,36.28725,56.73298606269203,1.8222324434221024,2492519.5,517432.0,20.74222089103515
1968 Summer Olympics,17.0,1968.0,El Salvador,SLV,0.0,0.0,0.0,0.0,MEX,Ciudad de México,1784.0,21040.0,,155.72534772182252,0.623525448941161,6394024.13926167,0.7140059050218742,82120000.0,960586666.6666666,54.64493662774643,24.2117974798773,336706666.6666667,36.2660623643288,-0.7844124914157671,927813333.3333334,927813333.3333334,6.298993294961955,281.717977775495,919720000.0,300.0,,,125.35,50.3685,50.45323893869275,2.7820427871626627,3246873.5,1264955.75,38.95632247046208
1968 Summer Olympics,17.0,1968.0,San Marino,SMR,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,60.0,,289.5541666666668,,,,,,,,,,,,,,,,,,,,73.7915,66.14898060699483,1.617232346199906,17373.25,9382.5,53.98766999277227
1968 Summer Olympics,17.0,1968.0,Somalia,SOM,0.0,0.0,0.0,0.0,MEX,Ciudad de México,282.0,637660.0,,5.2962958682692,,6155000.0,0.3422583006486852,22371985.4512058,1941199788.0,39.4109449388264,6.564100566324564,,,5.616892627694946,250603398.6386405,1790024992.0,0.7463233753633698,75.3506122060425,1786999168.0,75.0,,,,44.7295,51.7141790563288,2.6237410732867974,3322578.25,685059.0,20.599181064924725
1968 Summer Olympics,17.0,1968.0,Serbia,SRB,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,88360.0,,,,,,,,,,,,,,,,,,,,,,68.93948780487806,66.9071435315865,0.6491780782963092,6900992.5,2427112.5,35.16083772198709
1968 Summer Olympics,17.0,1968.0,South Sudan,SSD,0.0,0.0,0.0,0.0,MEX,Ciudad de México,,,,,,,,,,,,,,,,,,,,,,,199.4,28.1825,53.99190121695415,1.61448817479127,3208456.0,274783.75,8.564604377435007
1968 Summer Olympics,17.0,1968.0,Sao Tome and Principe,STP,0.0,0.0,0.0,0.0,MEX,Ciudad de México,3200.0,960.0,,75.18671875,,,,,,,,,,,,,,,,,,,54.46666666666667,51.64225,53.5762861843276,1.2124178254697724,72179.25,16501.5,22.83202580567505
